id,text,difficulty,category,status,group
w_a8494ccf68,тато,easy,family,core,
w_db84e97612,тачпад,easy,technology,core,
w_234f564bd6,Тбілісі,easy,cities,core,
w_0337a98db5,твір,easy,school,core,
w_e9e71e76e3,творчість,easy,personality,reject,
w_a3dd219a4b,театр,easy,places,core,
w_12f043e568,телебачення,easy,tv,core,tv
w_ed78520668,телеведуча,easy,tv,core,tv
w_ba7297cf9f,телевізор,easy,technology,core,tv
w_c24275e221,телеглядач,easy,tv,core,tv
w_a9ddb7aa65,телеграм,easy,brands,core,telegraph
w_ef05be0420,телеканал,easy,tv,core,tele
w_0409275eab,телепередача,easy,tv,core,tele
w_78f9edee07,телесеріал,easy,tv,core,tele
w_cbe451c037,телефон,easy,technology,core,
w_af85d77f04,темп,easy,music,core,
w_b3cc956c2d,температура,easy,body,core,
w_a9251fa0bc,теніс,easy,sports,core,
w_93c8360bf0,теплиця,easy,places,core,
w_4f93b52435,теплота,easy,emotions,core,
w_40ed5ad653,терапевт,easy,professions,core,
w_1f1bb5a57f,тераса,easy,home,core,
w_f8d3cf9065,термінал,easy,places,core,
w_6f9bf1befc,термобілизна,easy,clothing,core,
w_7a1d306c37,термометр,easy,body,core,
w_48e9b453bb,термос,easy,home,core,
w_cdf340ebc6,Тероборона,easy,society,core,
w_45bb00bfbd,тертка,easy,home,core,
w_8ff6254de6,тертя,easy,science,reject,
w_cc9e6c32cb,техно,easy,music,core,
w_2d6ee1b8b6,теща,easy,family,core,
w_8569e7aeee,тигр,easy,animals,core,
w_ea39dfd77c,тиждень,easy,events,core,
w_3301301f85,тир,easy,games,core,
w_6d6a4194ca,тиск,easy,science,reject,
w_13523787f5,титри,easy,movies,core,
w_bdfa2e0c47,тікток,easy,brands,core,
w_dcaee70d45,тімбілдинг,easy,events,core,
w_95875e4904,тінь,easy,nature,core,
w_ee9f937af0,тірамісу,easy,food,core,
w_03da5c9b4f,тістечко,easy,food,core,tisto
w_1cd8c02a77,тісто,easy,food,core,tisto
w_3bacfbadc3,ткач,easy,professions,core,
w_cfc5d5f97e,товар,easy,work,core,
w_44ef7afd9b,товариш,easy,people,core,
w_91adf379c0,ток-шоу,easy,tv,core,
w_d8a57df6bd,Токіо,easy,cities,core,
w_da704de5d6,толстовка,easy,clothing,core,
w_eef615cecc,тонік,easy,drinks,core,
w_93b978c549,тополя,easy,nature,core,
w_26e898c929,торговий центр,medium,places,core,
w_d564740d0e,торт,easy,food,core,
w_db0e3492e2,тост,easy,food,core,tost
w_cce2fcf9b2,тостер,easy,home,core,tost
w_a2578954b0,точилка,easy,tools,core,
w_00dad6bb4f,трава,easy,nature,core,
w_90779f950a,травоїдний,easy,animals,core,
w_97ea19b1c0,трактор,easy,transport,core,traktor
w_0ec9d7ddee,тракторист,easy,professions,core,traktor
w_847aa4353b,трамвай,easy,transport,core,
w_f77766de41,транзит,easy,travel,core,
w_f7c3781551,трансляція,easy,internet,core,
w_d653ef5cdd,транспортир,easy,school,core,
w_2a8cf66d1b,трансфер,easy,travel,core,
w_128bb16802,трафік,easy,internet,core,
w_5347031576,трейлер,easy,movies,core,
w_10de9d74b2,трек,medium,music,core,
w_2dce239ca6,трекінг,easy,travel,core,treking
w_fe9ba01bd7,тренажер,easy,sports,core,
w_0172e7eeea,триатлон,easy,sports,core,
w_fce06aef37,тривога,easy,events,core,
w_5d8b9d50dd,тризуб,easy,history,core,
w_fd8436fe46,трико,easy,clothing,core,
w_a454c0f0b9,трикутник,easy,music,core,
w_3310c9035d,трилер,easy,movies,core,
w_69ae0adddc,трійка,easy,school,core,trijka
w_187ebcc98e,Трійця,easy,holidays,core,trijna
w_ff4ff66970,тріска,easy,animals,core,trijka
w_b3efca6a3a,тролейбус,easy,transport,core,
w_874c7cb8b2,трон,easy,history,core,
w_06cc9e1721,тротуар,easy,places,core,
w_26ed1937c9,троянда,easy,nature,core,
w_d5f6d0d8da,труба,easy,music,core,truba
w_64eafb5e4a,труси,easy,clothing,core,
w_0e076bde20,туалет,easy,places,core,
w_4292a09665,туз,easy,games,core,
w_1e9e90a693,туман,easy,nature,core,
w_3f35755823,тумба,easy,home,core,
w_d63207ec16,тундра,easy,nature,core,
w_f5204e9fa0,тунець,easy,animals,core,tuna
w_b7c57fa074,тур,easy,travel,core,
w_9122cf95d6,турбота,easy,relationships,reject,
w_292eca02b4,турботливість,hard,personality,reject,
w_6193ebbfce,турист,easy,people,core,
w_83a873e09e,турнік,easy,sports,core,turnik
w_24fd3571ff,туроператор,easy,travel,core,
w_d854558d69,туфлі,easy,clothing,core,
w_1a6f9f25df,тушонка,easy,food,core,
w_91d57dd085,тхеквондо,easy,sports,core,
w_2a04b2d8ac,тюлень,easy,animals,core,
w_446d1ee561,тюль,easy,home,core,
w_02b7d7d0e7,тюльпан,easy,nature,core,
w_b056f1efcb,уважність,easy,personality,reject,
w_c32a7ad7b4,угода,easy,work,core,
w_aa04dbcc13,удав,easy,animals,core,
w_87452f4bac,Ужгород,easy,cities,core,
w_ef569d3714,узвар,easy,drinks,core,
w_8ecc4df72f,уклін,easy,behavior,reject,
w_134ce08471,укол,easy,body,core,
w_3be2bba4d0,українець,easy,people,core,ukrman
w_d7073bee61,українка,easy,people,core,ukrman
w_15b150746d,Укрзалізниця,easy,transport,core,ukrman
w_f7c51ae5e7,укриття,easy,places,core,
w_623544d82a,Укрпошта,easy,brands,core,ukrman
w_2c77af8e9d,умивальник,easy,home,core,
w_304ce7f69d,унітаз,easy,home,core,
w_e5c9c1f7fc,ураган,easy,nature,core,
w_b958563d08,урок,easy,school,core,
w_86d7ddc60b,усмішка,easy,emotions,core,
w_7191fa1b33,устілка,easy,clothing,core,
w_1e38a27706,учасник,easy,people,core,
w_0a66328756,учениця,easy,school,core,skolar
w_220f1c42f1,учень,easy,school,core,skolar
w_b834ace6f5,учитель,easy,professions,core,teacher_root
w_c592364c0c,ущелина,easy,nature,core,
w_7610f48f5d,фазан,medium,animals,core,
w_2ba78e8e01,файл,easy,technology,core,
w_f6f46818ad,факт,easy,abstract,reject,
w_2d839a8617,фалафель,easy,food,core,
w_855017ab32,фанат,easy,people,core,
w_725bff3ffe,фанта,easy,brands,core,
w_6ca7ea33aa,фара,easy,transport,core,
w_8bb74254b1,фараон,easy,history,core,
w_35358d927d,фарба,easy,tools,core,
w_ad3923c877,фартух,medium,clothing,core,
w_8ca2780b20,фарш,easy,food,core,
w_25960e0773,фата,easy,holidays,core,
w_1d1f04fc95,фен,easy,home,core,
w_d0a96d29bb,ферма,easy,places,core,farm
w_897ded9111,фермер,easy,professions,core,farm
w_b94b2977e0,фета,easy,food,core,
w_22d73d3863,фехтування,easy,sports,core,
w_a143329f29,фея,easy,people,core,
w_c46c7d28ea,фіалка,easy,nature,core,
w_0dbe879476,фігурка,easy,games,core,
w_4cd14aa0dd,фізика,easy,school,core,
w_883cbe5adf,фізкультура,easy,school,core,
w_3bdcfc19f5,філармонія,hard,places,core,
w_f073af8034,фільм,easy,movies,core,
w_8ab0f54bf4,фінік,medium,food,core,finik
w_cd325dd50b,фініш,easy,sports,core,finik
w_b5d35e2075,фірма,medium,work,core,
w_dc40a79b90,фісташка,easy,food,core,
w_96ab7ab44e,фітнес,easy,sports,core,fintess
w_2ae865f799,фітнес-браслет,easy,technology,core,fintess
w_416086f75b,фішка,easy,games,core,
w_417b0f5537,фламінго,easy,animals,core,
w_e418afe619,флейта,easy,music,core,
w_35522f4e13,флешка,easy,technology,core,
w_60bd339439,флешмоб,easy,events,core,
w_44b65f4314,флірт,easy,relationships,reject,
w_f026655cec,фломастер,easy,tools,core,
w_786357e26b,фойє,medium,movies,core,
w_f18b1a1ebd,фол,medium,sports,core,
w_bd8bb05550,фонтан,easy,places,core,
w_aa210dd475,форель,easy,animals,core,
w_ffbf6b9283,формочка,easy,games,core,
w_e311883b3d,формула,easy,science,reject,
w_4d17795874,фортепіано,easy,music,core,
w_21fd7b8919,фортеця,easy,places,core,
w_3a44965ae0,форум,easy,events,core,
w_62f6b5968f,фотоапарат,easy,technology,core,
w_ccbfa22684,фотозона,easy,holidays,core,
w_f22a8bd75e,ФПВ-дрон,easy,technology,core,
w_bd2c2e1698,фрапе,medium,drinks,core,
w_eecb437eed,фрукти,easy,food,core,
w_86dd598c31,фундук,medium,food,core,
w_190bed235a,фургон,medium,transport,core,
w_091971c8ad,фуршет,easy,events,core,
w_3dbc5b65ff,футбол,easy,sports,core,football_root
w_6ac481398b,футболка,easy,clothing,core,football_root
w_f9c2fda201,хайкінг,easy,travel,core,
w_ee975df9bd,Хаймарс,easy,technology,core,
w_663fb887e5,хакер,easy,professions,core,hakaton
w_467ae8c545,халат,easy,clothing,core,salad_robe
w_18cd2c5480,халва,easy,food,core,
w_5f08448de3,хамелеон,easy,animals,core,
w_5591819317,хамство,medium,behavior,reject,
w_3e8280aebf,Харків,easy,cities,core,
w_ec03dc2e86,хата,easy,places,core,
w_cba4e83019,хачапурі,easy,food,core,
w_4ae3790e78,хвастощі,medium,behavior,reject,
w_fe7966523b,хвилина,easy,events,core,
w_1ab94ae693,хвилювання,easy,emotions,reject,
w_8fbddda8b2,хвиля,easy,nature,core,
w_b609bf3007,хвіст,easy,animals,core,
w_834e183729,хвоя,easy,nature,core,
w_6f7b7df9ab,Херсон,easy,cities,core,
w_4c4452162a,хештег,easy,internet,core,
w_364d638eec,хижак,easy,animals,core,
w_e877de86d6,хихотіння,easy,actions,core,
w_830cd00b7f,хінкалі,easy,food,core,
w_76a402c206,хірург,easy,professions,core,
w_8f8d2a8f7c,хіт,medium,music,core,
w_566f99a41e,хліб,easy,food,core,
w_0599d613c4,хлібниця,easy,home,core,
w_7aa9d9d115,хлопець,easy,people,core,
w_20bd0283a8,хмара,easy,nature,core,
w_8de191330c,хобот,easy,animals,core,
w_e1bb9d07df,хованки,easy,actions,core,
w_cf57844f58,ховання,medium,actions,core,
w_28df895947,ходьба,easy,actions,core,
w_ee769c0eea,хокеїст,easy,professions,core,
w_db1b860b41,хокей,easy,sports,core,
w_81b1b57ade,холодець,easy,food,core,
w_549ca77067,холодильник,easy,home,core,
w_3341f05b82,хом'як,easy,animals,core,
w_96f8bed48c,хор,easy,music,core,
w_c119954391,хостел,easy,places,core,
w_e441c1f2ee,хот-дог,easy,food,core,
w_b4da89604c,храм,easy,history,core,
w_493a5776ed,храп,easy,body,core,
w_173b7ef832,хребет,easy,body,core,
w_bad7c77d3a,хрест,easy,history,core,
w_bebf5de1ef,хрестини,easy,events,core,hrist
w_66538a4a4f,хрещеник,easy,family,core,hrist
w_1ed38b95a2,хрещениця,easy,family,core,hrist
w_84533eb441,хрін,easy,food,core,hrin
w_a0f28f365f,хрущ,medium,animals,core,hrin
w_15ff021fa5,хрюкання,medium,animals,core,
w_ac75bd1d64,худі,easy,clothing,core,
w_1748d847c4,художник,easy,professions,core,
w_1f29839dba,хуліган,easy,people,core,
w_c1eed9a83a,хумус,easy,food,core,
w_b7114d8728,хурма,easy,food,core,
w_44551d1182,хуртовина,easy,nature,core,
w_7ccaf2da84,хустка,easy,clothing,core,
w_3be1c6450c,хутро,easy,animals,core,
w_773d409271,цвіркун,easy,animals,core,
w_bec4ddc05c,цвях,easy,tools,core,
w_77e83705c0,центр,easy,places,core,
w_3216ca808b,церква,easy,places,core,
w_abdbeea6a0,цибуля,easy,food,core,
w_827c1b74dc,цимбали,medium,music,core,
w_4bd0a77981,цирк,easy,places,core,
w_f144d7db69,ціна,easy,society,reject,
w_c417715d0d,цукерка,easy,food,core,
w_8fe9c7008b,цукор,easy,food,core,
w_e3679e8e58,цукрова вата,easy,food,core,
w_b686af84d3,цуценя,easy,animals,core,
w_c90efe38a1,чай,easy,drinks,core,cup_gull
w_1a5746748f,чайка,easy,animals,core,cup_gull
w_6167ca3922,чайник,easy,home,core,cup_gull
w_5c977f4fff,чайові,easy,work,core,cup_gull
w_43bc52fbb7,чаклун,easy,people,core,
w_c839fb59e5,чапля,easy,animals,core,
w_eaf60e6623,чартер,easy,travel,core,
w_a00def4c6d,часник,easy,food,core,
w_abc57fd657,частина,easy,abstract,reject,
w_59957810f0,чат,easy,technology,core,
w_6540e436f5,чашка,easy,home,core,cup_gull
w_b9447b600e,чебурек,easy,food,core,
w_ba476ca6ea,чек,easy,work,core,trav
w_2858ffe6e7,чек-аут,easy,travel,core,trav
w_dbf7031ff5,чек-ін,easy,travel,core,trav
w_d75bcdb6f0,чемпіон,easy,sports,core,champ
w_bab1ceadf2,чемпіонат,easy,sports,core,champ
w_7633467c8e,черв'як,easy,animals,core,
w_f63939c81c,черга,easy,work,core,
w_a19bf6ab80,черевик,easy,clothing,core,shoe_root
w_1305d097af,черевики,easy,clothing,core,shoe_root
w_1f93311d93,черепаха,easy,animals,core,
w_75f2809da0,черешня,easy,food,core,
w_860c2d8651,Чернівці,easy,cities,core,
w_8d22eac22a,четвер,easy,events,core,
w_0996f49518,четвірка,easy,school,core,
w_6420d14c18,чизкейк,easy,food,core,
w_7f5a640a82,Чикаго,medium,cities,core,
w_491e10af63,читання,easy,actions,core,chyt
w_7275fe1450,читач,easy,people,core,chyt
w_8a106ce7ac,чіпси,easy,food,core,
w_28c234d57a,чоботи,easy,clothing,core,
w_464134f395,човен,easy,transport,core,
w_5fd5cfe1bf,чоловік,easy,family,core,
w_8cfa27eecf,чорний чай,medium,drinks,core,black
w_3ba5f57f12,чорниця,easy,food,core,black
w_3e5f19afcc,Чорнобаївка,easy,cities,core,
w_4ea6d04823,чорнобривці,easy,nature,core,black
w_1f69e06766,чорнозем,easy,nature,core,black
w_2043666b7a,чорт,easy,people,core,
w_39e88ebe8f,шайба,easy,sports,core,
w_57048bdef6,шампанське,easy,drinks,core,
w_13b5ecb1ee,шампунь,easy,home,core,
w_6f84412084,шанс,easy,abstract,reject,
w_2afe1ea16f,шантаж,easy,behavior,reject,
w_4c8fa34105,Шанхай,easy,cities,core,
w_175bdcc2e7,шапка,easy,clothing,core,
w_f4b7a8af60,шаровари,easy,clothing,core,
w_09fe7e51ca,шарф,easy,clothing,core,
w_ec2db0298c,шаурма,easy,food,core,
w_60c5210ccb,шафа,easy,home,core,
w_11bbe6aad8,Шахед,easy,technology,core,shahed_root
w_4a94d26470,шахи,easy,games,core,shah
w_79c8404883,шахрай,easy,people,core,shah
w_7f0f743d43,шахтар,easy,professions,core,shah
w_27013d6cc1,шашки,easy,games,core,shah
w_7ca95e408a,шашлик,easy,food,core,
w_dd02528797,швабра,easy,home,core,
w_923ae4f212,швидкість,easy,science,core,
w_134ff475b1,шенген,hard,travel,core,
w_55c221f0f5,шепіт,easy,actions,core,
w_ea72fc09fb,шерсть,easy,animals,core,
w_c8bc731cba,шершень,medium,animals,core,
w_dc5fd22599,шеф,easy,people,core,
w_1fb9a05817,шило,easy,tools,core,
w_386af2c64b,шимпанзе,easy,animals,core,
w_6a9efa09e6,шина,easy,transport,core,
w_1578ac9ff8,шинка,easy,food,core,
w_73fefcc82c,шипіння,easy,animals,core,
w_5c1e786160,шиття,easy,actions,core,
w_204579f691,шишка,easy,nature,core,
w_74c5b98166,шия,easy,body,core,
w_e02a0b9c06,шкарпетки,easy,clothing,core,
w_c61fbb9203,шкатулка,easy,home,core,
w_c39e04b593,шкіра,easy,body,core,
w_a41fdb4e19,школа,easy,places,core,school_chocolate
w_9a8b89081d,школяр,easy,professions,core,school_chocolate
w_7229f83953,шкура,medium,animals,core,
w_8eccc0f029,шлагбаум,easy,transport,core,
w_65e53378d3,шлунок,easy,body,core,
w_be8515d0b6,шльопанці,easy,clothing,core,
w_df6a2fa633,шлюб,easy,relationships,reject,
w_587ef7b9b5,шнурки,easy,clothing,core,
w_0374dbcd3e,шовковиця,easy,food,core,
w_b01aa42948,шок,easy,emotions,reject,
w_1c4506703a,шоколад,easy,food,core,school_chocolate
w_07f79c6064,шолом,easy,clothing,core,
w_541b072211,шорти,easy,clothing,core,
w_81c236e911,шосе,easy,places,core,
w_a8624ef184,шоу,easy,events,core,
w_ce51cccd3f,шпагат,easy,tools,core,schpaga
w_cc08beb7e3,шпак,medium,animals,core,
w_7c10e18423,шпалери,easy,home,core,
w_591217f50a,шпаргалка,easy,school,core,
w_7768095f75,шпигун,easy,professions,core,
w_f8bacb2ab4,шприц,easy,body,core,
w_58e1e92ebf,шпроти,easy,food,core,
w_50cdde586a,шрам,easy,body,core,
w_eb306cb8a9,штаб,easy,places,core,
w_265ccd5307,штамп,easy,travel,core,
w_c9bbf37233,штанга,easy,sports,core,
w_e56604d428,штани,easy,clothing,core,
w_97e139a285,штатив,easy,technology,core,
w_4a44b95295,штовхання,medium,actions,core,
w_95836e6a9d,штопор,easy,home,core,
